"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.616234484E0,2.886657715E-1,-4.298465699E-2,2.002644539E-1,3.539512111E-1
1.621203546E0,5.116605759E-2,-9.242179245E-2,1.248459816E-1,1.635428760E-1
1.626175838E0,-2.176737785E-1,-6.550256908E-2,3.588533401E-2,2.301308706E-1
1.631149015E0,-1.826128960E-1,-1.598557234E-1,-1.116800308E-1,2.671586633E-1
1.636124015E0,-2.428627014E-2,-1.347607076E-1,-9.889936447E-2,1.689122717E-1
1.641092974E0,1.138100624E-1,-7.654541731E-2,-6.734418869E-2,1.527978107E-1
1.646045369E0,2.128696442E-1,-1.401517093E-1,2.274656296E-1,3.416088402E-1
1.650999015E0,-3.976821899E-4,-7.240997255E-2,1.116423607E-1,1.330690760E-1
1.655955578E0,-2.355804443E-1,3.515107930E-2,5.609035492E-2,2.447036413E-1
1.660916255E0,-2.669782639E-1,-1.575402915E-1,-1.960434914E-1,3.667824796E-1
1.665881203E0,-1.289653778E-2,-1.917905807E-1,-1.992282867E-1,2.768426589E-1
1.670850526E0,2.128744125E-1,3.073843569E-2,-1.524195671E-1,2.636135265E-1
1.675822869E0,1.214094162E-1,1.420463026E-1,2.994279861E-1,3.529511543E-1
1.680795369E0,1.821184158E-1,-1.467009187E-1,1.639595032E-1,2.856063648E-1
1.685765265E0,3.808879852E-2,-3.142350316E-1,2.314567566E-1,3.921308988E-1
1.690735369E0,-5.111985207E-1,1.825810671E-1,-6.473445892E-2,5.466720441E-1
1.695705317E0,-1.654653549E-1,-7.287451625E-2,-7.475414276E-1,7.690953548E-1
1.700658599E0,3.190898895E-1,-3.885220587E-1,2.670197487E-1,5.692690874E-1
1.705614119E0,4.067521095E-1,1.227646470E-1,1.982069016E-1,4.688330332E-1
1.710572401E0,-1.693015099E-1,1.932211369E-1,2.989249229E-1,3.941491070E-1
1.715534901E0,1.048178673E-1,-3.618451357E-1,-4.464702606E-1,5.841698222E-1
1.720500682E0,-1.211190224E-1,-1.142473519E-1,1.503171921E-1,2.243156999E-1
1.725467609E0,-3.082804680E-1,7.923236489E-2,-2.754797935E-1,4.209557355E-1
1.730435630E0,1.457200050E-1,-3.049791604E-2,3.077459335E-2,1.520247294E-1
1.735405005E0,5.412669182E-1,-1.541032642E-1,-5.744838715E-2,5.657013434E-1
1.740375734E0,3.065075874E-1,-7.432629168E-2,9.958219528E-2,3.307384350E-1
1.745347296E0,5.698156357E-2,2.114605904E-2,2.839307785E-1,2.903631199E-1
1.750300890E0,-2.429418564E-1,-9.780533612E-3,-3.657436371E-2,2.458741314E-1
1.755256046E0,-1.104593277E-1,-1.070049182E-1,-2.593059540E-1,3.014811658E-1
1.760214224E0,1.019954681E-1,-2.536883205E-2,-2.644233704E-1,2.845459048E-1
1.765176307E0,1.632385254E-1,2.697776258E-2,2.715253830E-2,1.676659661E-1
1.770142296E0,2.166900635E-1,2.906408906E-2,3.022518158E-1,3.730354742E-1
1.775112401E0,3.183507919E-2,-4.955182970E-2,1.383781433E-1,1.503907133E-1
1.780084901E0,-1.870188713E-1,3.172947466E-2,-5.513572693E-2,1.975418087E-1
1.785059380E0,-2.899627686E-1,-1.364117116E-2,-2.209887505E-1,3.648294348E-1
1.790021671E0,-4.047203064E-2,-4.671510309E-2,-2.429285049E-1,2.506681963E-1
1.794983963E0,1.691179276E-1,-3.684692085E-2,-1.033992767E-1,2.016184005E-1
1.799948026E0,2.416172028E-1,-2.482964098E-2,2.700600624E-1,3.632186959E-1
1.804913599E0,5.192756653E-2,-3.412724286E-2,2.060608864E-1,2.152259970E-1
1.809877505E0,-1.600608826E-1,3.978549689E-2,7.386922836E-2,1.807181086E-1
1.814841880E0,-2.087469101E-1,-4.838067293E-2,-2.235059738E-1,3.096302348E-1
1.819807244E0,-9.849548340E-3,-6.691195071E-2,-2.453842163E-1,2.545341556E-1
1.824776828E0,1.709785461E-1,-1.653292775E-2,-1.105856895E-1,2.042943848E-1
1.829747192E0,2.955999374E-1,-5.209231377E-2,1.158170700E-1,3.217243010E-1
1.834701203E0,1.221504211E-1,-1.841362566E-2,5.777215958E-2,1.363723191E-1
1.839656828E0,-1.923537254E-1,7.196588069E-2,1.236958504E-1,2.397492588E-1
1.844615474E0,-2.408013344E-1,-3.550358862E-2,-1.194171906E-1,2.711203660E-1
1.849578442E0,-1.795706749E-1,-3.031498939E-2,-2.536058426E-1,3.122187523E-1
1.854544849E0,1.402969360E-1,-1.106069237E-2,-2.800664902E-1,3.134370879E-1
1.859512505E0,2.797670364E-1,-7.530582696E-2,1.682167053E-1,3.350185401E-1
1.864481619E0,1.824665070E-1,1.079665124E-2,2.190074921E-1,2.852628182E-1
1.869449953E0,-1.587634087E-1,-2.721112967E-2,2.005696297E-1,2.572439345E-1
1.874420421E0,-1.623878479E-1,-6.018205732E-2,-1.619176865E-1,2.370844372E-1
1.879392296E0,-1.326003075E-1,-4.770223796E-2,-2.673692703E-1,3.022328105E-1
1.884348651E0,5.634546280E-2,-3.311582655E-2,-2.059869766E-1,2.161066951E-1
1.889321724E0,2.178030014E-1,-6.388918310E-2,1.800394058E-1,2.897139327E-1
1.894287140E0,1.257386208E-1,1.261611283E-2,3.044142723E-1,3.296019057E-1
1.899253703E0,-1.034631729E-1,-3.970113397E-2,1.167263985E-1,1.609529754E-1
1.904220265E0,-1.716251373E-1,-1.562780142E-2,-1.833820343E-1,2.516513192E-1
1.909187244E0,-2.152776718E-1,3.576233983E-3,-2.864441872E-1,3.583399752E-1
1.914152296E0,1.952219009E-2,-5.832245201E-2,-1.679325104E-1,1.788405780E-1
1.919099849E0,2.524890900E-1,-7.689449191E-2,1.323432922E-1,2.952596323E-1
1.924049536E0,1.578526497E-1,2.105049789E-3,2.688698769E-1,3.117898346E-1
1.929003338E0,-1.923036575E-2,-5.255181342E-2,1.739568710E-1,1.827361295E-1
1.933963338E0,-1.379184723E-1,-1.174276322E-2,2.532243729E-2,1.407146876E-1
1.938928078E0,-1.795687675E-1,-4.954233021E-2,-1.696252823E-1,2.519367404E-1
1.943895838E0,6.906366348E-2,-8.242012560E-2,-1.992034912E-1,2.263733589E-1
1.948866203E0,2.635478973E-1,-3.906938434E-2,1.827001572E-2,2.670537483E-1
1.953839119E0,2.591204643E-1,-2.225186676E-2,2.435979843E-1,3.563404812E-1
1.958816776E0,1.227235794E-2,-4.816854000E-2,1.251821518E-1,1.346899779E-1
1.963795005E0,-2.159223557E-1,3.533218801E-2,2.204704285E-2,2.199020220E-1
1.968747453E0,-2.498278618E-1,-2.669722587E-2,-1.799592972E-1,3.090502403E-1
1.973701359E0,-5.536985397E-2,-2.643612772E-2,-2.164130211E-1,2.249428489E-1
1.978658442E0,1.851940155E-1,7.008045912E-3,-8.894062042E-2,2.055635426E-1
1.983620109E0,3.359503746E-1,-5.253348500E-2,2.250108719E-1,4.077404980E-1
1.988585734E0,1.763873100E-1,-2.599842846E-2,2.563652992E-1,3.122684231E-1
1.993555630E0,-1.315965652E-1,-6.749123335E-3,9.754180908E-2,1.639439269E-1
1.998528026E0,-1.805200577E-1,-3.989053518E-2,-1.905283928E-1,2.654803467E-1
2.003498963E0,-1.172618866E-1,-2.763153613E-2,-2.744450569E-1,2.997231074E-1
2.008469536E0,1.072502136E-1,-2.278686315E-2,-9.193611145E-2,1.430877285E-1
2.013440005E0,2.230257988E-1,-3.456994891E-2,2.339172363E-1,3.250428614E-1
2.018411099E0,1.189470291E-1,2.028032392E-2,2.249374390E-1,2.552577888E-1
2.023373442E0,-1.245136261E-1,1.055543125E-2,3.561735153E-2,1.299371230E-1
2.028321463E0,-1.995964050E-1,-6.204627454E-3,-2.163467407E-1,2.944199968E-1
2.033271671E0,-2.097897530E-1,5.763262510E-3,-2.502036095E-1,3.265682193E-1
2.038225838E0,-3.665924072E-3,-8.643150330E-3,-1.935920715E-1,1.938195893E-1
2.043187088E0,1.795163155E-1,-3.479700536E-2,1.912546158E-2,1.838551669E-1
2.048151828E0,1.662549973E-1,8.105598390E-3,1.898512840E-1,2.524874945E-1
2.053133234E0,-1.366138458E-3,-5.139362812E-2,1.858248711E-1,1.928057417E-1
2.058115265E0,-1.796216965E-1,6.013512611E-3,5.613660812E-2,1.882855144E-1
2.063096880E0,-2.186746597E-1,4.165580124E-2,-2.006654739E-1,2.997005923E-1
2.068041828E0,-3.876161575E-2,1.196572781E-1,-3.152976036E-1,3.394597265E-1
2.072991671E0,1.304893494E-1,2.800592482E-1,-1.704959869E-1,3.528874245E-1
2.077944171E0,1.629257202E-1,4.604423940E-1,1.987714767E-1,5.273159285E-1
2.082900265E0,-4.520511627E-2,3.639784753E-1,4.759597778E-2,3.698502537E-1
2.087862140E0,-1.992173195E-1,5.556322336E-1,3.291797638E-2,5.911838230E-1
2.092827974E0,-1.763434410E-1,5.556270480E-1,-2.070636749E-1,6.186224949E-1
2.097797088E0,3.166007996E-2,3.988996744E-1,-4.569630623E-1,6.074031208E-1
2.102769015E0,1.459345818E-1,3.309906423E-1,-2.862787247E-2,3.628653504E-1
2.107743390E0,1.354823112E-1,3.871329129E-1,3.489570618E-1,5.385149764E-1
2.112720317E0,9.361553192E-2,2.150881588E-1,9.708881378E-2,2.538759966E-1
2.117696671E0,-1.613883972E-1,2.937305272E-1,-9.845876694E-2,3.493107014E-1
2.122675734E0,-1.694030762E-1,2.314586639E-1,-1.453437805E-1,3.215514420E-1
2.127631671E0,-8.489131927E-2,3.645823300E-1,-2.055263519E-2,3.748989494E-1
2.132587661E0,8.634090424E-3,4.797932506E-1,7.889270782E-3,4.799357784E-1
2.137543651E0,2.222838402E-1,5.465853214E-1,1.955833435E-1,6.216256618E-1
2.142501828E0,1.894750595E-1,3.919591904E-1,1.631736755E-3,4.353567131E-1
2.147463494E0,-7.329845428E-2,5.735895634E-1,2.284526825E-2,5.787050690E-1
2.152428911E0,-2.152924538E-1,4.425650239E-1,-1.934213638E-1,5.287971870E-1
2.157397713E0,-6.400680542E-2,4.433989227E-1,-3.151173592E-1,5.477211205E-1
2.162368078E0,6.260347366E-2,3.181996942E-1,-3.293547630E-1,4.622172652E-1
2.167328963E0,2.857699394E-1,3.031434715E-1,1.574730873E-1,4.453742200E-1
2.172284067E0,-4.907178879E-2,2.100781053E-1,1.916427612E-1,2.885616030E-1
2.177242713E0,-2.268376350E-1,4.336699843E-1,9.503841400E-2,4.985551806E-1
2.182203651E0,-2.464928627E-1,4.892050624E-1,-3.856325150E-2,5.491515718E-1
2.187167557E0,1.432704926E-2,5.275558829E-1,-2.256889343E-1,5.739825512E-1
2.192134536E0,1.760406494E-1,6.010137796E-1,-1.753664017E-2,6.265105006E-1
2.197106932E0,2.199139595E-1,7.616807222E-1,3.766698837E-1,8.777242582E-1
2.202080682E0,-5.539274216E-2,9.164122343E-1,1.197357178E-1,9.258598064E-1
2.207055317E0,-1.167664528E-1,9.794917703E-1,-1.543498039E-1,9.984299647E-1
2.212030161E0,-2.013840675E-1,1.103674769E0,-1.410894394E-1,1.130734173E0
2.216974849E0,1.018214226E-1,8.444514275E-1,-3.297357559E-1,9.122452982E-1
2.221923234E0,2.627768517E-1,7.937909365E-1,5.749225616E-2,8.381295151E-1
2.226877817E0,1.086378098E-1,8.337388635E-1,1.139178276E-1,8.484691730E-1
2.231838442E0,-3.258514404E-2,8.569503427E-1,-6.972503662E-2,8.603994782E-1
2.236804536E0,-1.510343552E-1,8.180187941E-1,-7.396078110E-2,8.351265299E-1
2.241776099E0,-5.232381821E-2,6.843591928E-1,2.161169052E-2,6.866966958E-1
2.246751099E0,3.350162506E-2,5.209518075E-1,1.166348457E-1,5.348988987E-1
2.251726463E0,-2.163696289E-2,5.702959299E-1,-1.215815544E-1,5.835132220E-1
2.256699067E0,1.420211792E-2,6.763347387E-1,-2.536211014E-1,7.224638690E-1
2.261668651E0,-8.294630051E-2,6.934622526E-1,1.613583565E-1,7.168029742E-1
2.266638234E0,8.633947372E-2,7.390872836E-1,2.622632980E-1,7.889781714E-1
2.271604692E0,2.633762360E-1,6.515198350E-1,1.632332802E-1,7.214500959E-1
2.276553338E0,3.047657013E-2,7.616776228E-1,-2.558302879E-1,8.040713641E-1
2.281504067E0,-1.725959778E-2,8.803781867E-1,-4.770188332E-1,1.001454249E0
2.286458755E0,-4.991292953E-2,9.361819029E-1,5.135202408E-2,9.389168686E-1
2.291421046E0,6.474256516E-2,1.001021147E0,4.093627930E-1,1.083426431E0
2.296386255E0,1.041526794E-1,8.851300478E-1,3.614101410E-1,9.617277537E-1
2.301353859E0,-4.230260849E-2,9.815220833E-1,-3.675842285E-1,1.048948653E0
2.306325526E0,3.628921509E-2,1.062774897E0,-7.158718109E-1,1.281904769E0
2.311300474E0,1.316261292E-2,9.290795326E-1,1.630783081E-1,9.433750934E-1
2.316282557E0,7.019233704E-2,1.022304535E0,6.628179550E-1,1.220393858E0
2.321236724E0,1.661438942E-1,7.827208638E-1,3.638963699E-1,8.790200864E-1
2.326192713E0,2.210369110E-1,7.942951918E-1,-6.453466415E-1,1.047012156E0
2.331154536E0,6.035137177E-2,8.008564711E-1,-6.949915886E-1,1.062086006E0
2.336119015E0,-4.361724854E-2,7.190057635E-1,5.494613647E-1,9.059688426E-1
2.341086307E0,9.647560120E-2,7.358704209E-1,6.523814201E-1,9.881367999E-1
2.346055578E0,1.185050011E-1,6.601446867E-1,2.343940735E-2,6.711064360E-1
2.351026828E0,1.384086609E-1,7.274258733E-1,-7.172327042E-1,1.030887050E0
2.355999953E0,-4.515695572E-2,7.060870528E-1,-4.957151413E-1,8.639048432E-1
2.360968755E0,-8.213138580E-2,7.179375887E-1,4.055352211E-1,8.286366884E-1
2.365937817E0,1.391711235E-1,7.136269808E-1,5.997595787E-1,9.425198256E-1
2.370897974E0,8.489036560E-2,8.092483282E-1,-8.821487427E-2,8.184565321E-1
2.375859588E0,5.293607712E-2,8.327764273E-1,-7.283549309E-1,1.107618938E0
2.380776255E0,1.044368744E-2,8.439309597E-1,-2.575883865E-1,8.824286443E-1
2.385700369E0,-3.311157227E-3,8.976689577E-1,5.491218567E-1,1.052309524E0
2.390636151E0,1.387000084E-1,8.327022791E-1,6.141901016E-1,1.043963725E0
2.395585630E0,5.820226669E-2,9.179023504E-1,-4.396138191E-1,1.019407935E0
2.400548807E0,5.429267883E-3,9.002541304E-1,-7.613353729E-1,1.179032878E0
2.405525838E0,-1.148972511E-1,8.561573625E-1,2.781629562E-2,8.642803677E-1
2.410513599E0,1.452169418E-1,9.028296471E-1,6.330847740E-1,1.112198572E0
2.415509067E0,1.645860672E-1,8.188099861E-1,3.723492622E-1,9.144300629E-1
2.420507192E0,1.767907143E-1,1.013363361E0,-6.964268684E-1,1.242244196E0
2.425504171E0,-1.045160294E-1,9.090868235E-1,-5.368056297E-1,1.060906564E0
2.430467869E0,-6.241846085E-2,8.719015121E-1,2.909097672E-1,9.212691267E-1
2.435431828E0,1.255931854E-1,7.642229795E-1,6.355829239E-1,1.001886253E0
2.440391724E0,1.214413643E-1,7.905429006E-1,4.929685593E-2,8.013340518E-1
2.445353807E0,1.437969208E-1,7.809896469E-1,-6.703405380E-1,1.039220294E0
2.450316984E0,-1.181740761E-1,8.046090603E-1,-3.494763374E-1,8.851522821E-1
2.455282974E0,-2.860641479E-2,7.874009013E-1,5.030145645E-1,9.347952495E-1
2.460251151E0,2.230114937E-1,5.904033780E-1,5.754346848E-1,8.540698751E-1
2.465221307E0,1.634697914E-1,7.726203203E-1,-2.456059456E-1,8.270349525E-1
2.470191046E0,-1.604700089E-2,7.989411354E-1,-7.210159302E-1,1.076303124E0
2.475161099E0,-1.409773827E-1,7.203557491E-1,-5.569028854E-2,7.361307193E-1
2.480119536E0,8.149290085E-2,7.564928532E-1,5.049405098E-1,9.131743800E-1
2.485079432E0,1.278347969E-1,6.454470158E-1,3.850026131E-1,7.623454581E-1
2.490038911E0,4.066848755E-2,8.250778317E-1,-4.797191620E-1,9.552684590E-1
2.495001151E0,-1.398944855E-1,8.510447741E-1,-5.521283150E-1,1.024057299E0
2.499965005E0,-6.669139862E-2,8.480944037E-1,2.330293655E-1,8.820513282E-1
2.504927609E0,1.619448662E-1,8.407670259E-1,5.921454430E-1,1.041033889E0
2.509890734E0,1.812057495E-1,8.953460455E-1,7.989263535E-2,9.169857676E-1
2.514855161E0,6.999492645E-2,9.684947729E-1,-7.967553139E-1,1.256065462E0
2.519821359E0,-9.377908707E-2,9.813781977E-1,-4.228396416E-1,1.072702683E0
2.524789171E0,-3.511095047E-2,1.000941753E0,5.131545067E-1,1.125364261E0
2.529739224E0,1.074395180E-1,8.855248094E-1,5.971531868E-1,1.073447421E0
2.534690578E0,1.271657944E-1,9.562671781E-1,-2.120857239E-1,9.877238528E-1
2.539647505E0,2.144384384E-2,9.836190343E-1,-7.849793434E-1,1.258633709E0
2.544611046E0,-9.894466400E-2,9.652584195E-1,-9.311723709E-2,9.747741702E-1
2.549580838E0,5.913925171E-2,9.992399216E-1,6.007390022E-1,1.167418186E0
2.554554588E0,1.579341888E-1,8.481516838E-1,4.942550659E-1,9.942799188E-1
2.559529484E0,1.607379913E-1,9.333435297E-1,-4.306850433E-1,1.040411675E0
2.564504588E0,-3.987407684E-2,9.844958186E-1,-5.936999321E-1,1.150348455E0
2.569477140E0,-8.160257339E-2,9.304322600E-1,1.562929153E-1,9.469903093E-1
2.574451463E0,1.710457802E-1,8.985182047E-1,4.208693504E-1,1.006837938E0
2.579413078E0,6.471538544E-2,8.265177011E-1,2.706298828E-1,8.721009832E-1
2.584375890E0,2.341222763E-2,8.976375461E-1,-4.437336922E-1,1.001599164E0
2.589328651E0,-1.213912964E-1,9.371914268E-1,-3.429908752E-1,1.005338927E0
2.594285057E0,4.876279831E-2,9.168534875E-1,3.006796837E-1,9.661295980E-1
2.599245630E0,2.265019417E-1,8.661006689E-1,5.001535416E-1,1.025469192E0
2.604209119E0,1.076450348E-1,9.512262940E-1,-4.246187210E-2,9.582389715E-1
2.609176411E0,-6.935310364E-2,1.023671508E0,-6.854119301E-1,1.233897371E0
2.614144484E0,-1.560459137E-1,1.092951655E0,-2.861366272E-1,1.140512086E0
2.619115161E0,2.147769928E-2,1.135410786E0,4.022645950E-1,1.204755472E0
2.624086724E0,1.161007881E-1,1.054349661E0,4.324998856E-1,1.145508076E0
2.629059536E0,1.003298759E-1,1.026173353E0,-2.330918312E-1,1.057085444E0
2.634024536E0,-5.488109589E-2,1.031282306E0,-7.109813690E-1,1.253814036E0
2.638971776E0,-1.129713058E-1,1.040988445E0,-1.027202606E-1,1.052126851E0
2.643921046E0,1.567959785E-1,1.095809460E0,4.583077431E-1,1.198094044E0
2.648872557E0,1.861920357E-1,8.581993580E-1,3.003711700E-1,9.281144606E-1
2.653830682E0,1.394915581E-1,7.672370076E-1,-5.168342590E-1,9.355363018E-1
2.658794640E0,6.315374374E-2,6.653453112E-1,-8.247895241E-1,1.061579266E0
2.663762349E0,-1.137881279E-1,5.977503061E-1,-3.665027618E-1,7.103361465E-1
2.668733338E0,1.405420303E-1,6.242572665E-1,1.474719048E-1,6.566560437E-1
2.673707192E0,3.258204460E-1,5.555943251E-1,3.180155754E-1,7.183160330E-1
2.678685942E0,5.091857910E-2,6.916021705E-1,-6.291117668E-1,9.363161213E-1
2.683665265E0,5.270767212E-2,3.920601606E-1,-1.078284740E0,1.148558771E0
2.688644692E0,-2.365441322E-1,5.393732786E-1,8.530664444E-2,5.951082958E-1
2.693600838E0,2.732424736E-1,7.475227714E-1,6.426081657E-1,1.022935481E0
2.698547921E0,2.634248734E-1,5.454241633E-1,-3.656296730E-1,7.075063531E-1
2.703496932E0,3.087997437E-1,6.699920297E-1,-5.963749886E-1,9.486357196E-1
2.708450109E0,-8.975458145E-2,8.383250237E-1,-1.442785263E-1,8.553718626E-1
2.713409484E0,-4.476871490E-1,9.842334390E-1,1.647973061E-1,1.093753810E0
2.718374380E0,2.404479980E-1,8.545836806E-1,-3.938579559E-1,9.712119215E-1
2.723348026E0,3.122754097E-1,7.683450580E-1,3.992023468E-1,9.204523743E-1
2.728324588E0,-4.406118393E-2,9.151722193E-1,-6.838502884E-1,1.143299084E0
2.733299901E0,-3.402643204E-1,8.946958780E-1,4.606242180E-1,1.062278303E0
2.738269692E0,3.656778336E-1,9.209557176E-1,1.139254570E-1,9.974260481E-1
2.743239171E0,-2.263798714E-1,1.201833248E0,-3.679685593E-1,1.277126408E0
2.748214015E0,4.001960754E-1,6.943590045E-1,5.939259529E-1,9.975165981E-1
2.753176463E0,1.449270248E-1,8.739402294E-1,-8.391094208E-2,8.898406674E-1
2.758142036E0,-5.294799805E-2,8.430379629E-1,-5.740265846E-1,1.021284983E0
2.763105005E0,-1.803750992E-1,9.024977088E-1,9.378967285E-1,1.314034841E0
2.768069276E0,-1.366853714E-1,1.068636179E0,-1.460728645E-1,1.087199823E0
2.773033703E0,3.176717758E-1,8.085604906E-1,6.637859344E-2,8.712585964E-1
2.777983807E0,1.365871429E-1,6.185683608E-1,-4.191336632E-1,7.595761267E-1
2.782935421E0,-2.459845543E-1,9.124053717E-1,-5.008525848E-1,1.069507024E0
2.787890474E0,-1.349658966E-1,1.137767553E0,1.151546955E0,1.624435652E0
2.792851463E0,8.534526825E-2,9.669725299E-1,5.579948425E-3,9.707475595E-1
2.797815630E0,6.307125092E-2,8.637982607E-1,-7.765092850E-1,1.163224865E0
2.802784849E0,5.573081970E-2,6.901208758E-1,7.515330315E-1,1.021848641E0
2.807757296E0,-1.099367142E-1,1.080822706E0,2.093935013E-1,1.106394795E0
2.812730317E0,-5.111136436E-1,1.176724434E0,-2.750396729E-2,1.283227968E0
2.817702974E0,1.731815338E-1,1.061080456E0,3.351764679E-1,1.126155780E0
2.822674171E0,1.633763313E-1,8.341429234E-1,-3.319511414E-1,9.125118095E-1
2.827644224E0,7.390642166E-2,7.298425436E-1,7.893705368E-2,7.378098373E-1
2.832611671E0,1.528787613E-2,1.412301302E0,9.174528122E-1,1.684205554E0
2.837582609E0,-9.930415154E-1,3.802831173E0,2.350934029E0,4.579797723E0
2.842540005E0,-5.047478676E-1,1.129112244E0,-1.431614399E0,1.891873319E0
2.847498703E0,3.646850586E-1,8.011074066E-1,1.142420769E-1,8.875919789E-1
2.852458546E0,-2.566623688E-2,8.320668936E-1,4.460597038E-1,9.444381030E-1
2.857417349E0,1.119179726E-1,8.244738579E-1,-1.271343231E-1,8.416922900E-1
2.862376984E0,1.847066879E-1,8.359360695E-1,-1.260657310E-1,8.653312900E-1
2.867338651E0,-1.231923103E-1,1.137209058E0,9.352540970E-2,1.147679306E0
2.872302817E0,-2.025556564E-2,9.751311541E-1,-1.538996696E-1,9.874088129E-1
2.877268911E0,2.624883652E-1,8.857314587E-1,-2.260246277E-1,9.510559873E-1
2.882239171E0,8.704519272E-2,6.685813665E-1,-1.458268166E-1,6.898140109E-1
2.887205994E0,1.221580505E-1,6.693843603E-1,1.949524879E-1,7.078167020E-1
2.892172974E0,7.116651535E-2,8.268899918E-1,2.292222977E-1,8.610195080E-1
2.897139171E0,1.059827805E-1,8.407595158E-1,-2.141299248E-1,8.740483612E-1
2.902107192E0,5.995512009E-2,7.666598558E-1,-1.670932770E-1,7.869447974E-1
2.907076880E0,6.424903870E-2,6.695359945E-1,-1.134099960E-1,6.821057207E-1
2.912047036E0,-2.421426773E-2,7.512305975E-1,-1.384372711E-1,7.642634490E-1
2.917006255E0,-1.235008240E-4,6.350587606E-1,-5.419874191E-2,6.373673575E-1
2.921966828E0,1.171636581E-2,9.143131971E-1,9.605693817E-2,9.194198339E-1
2.926928182E0,8.743429184E-2,7.921948433E-1,-1.158127785E-1,8.053757041E-1
2.931886255E0,1.841206551E-1,8.041858673E-1,-1.765580177E-1,8.436753276E-1
2.936845474E0,7.574415207E-2,6.853510141E-1,3.397655487E-2,6.903604822E-1
2.941806880E0,9.405994415E-2,6.601006985E-1,7.187747955E-2,6.706314765E-1
2.946772817E0,-6.526470184E-3,7.942609787E-1,5.003404617E-2,7.958621130E-1
2.951741099E0,-2.988095284E-1,9.180275202E-1,-1.164226532E-1,9.724278360E-1
2.956712036E0,-2.062921524E-1,9.576199055E-1,-1.317119598E-1,9.884029421E-1
2.961683859E0,1.562633514E-1,7.997455597E-1,-1.611328125E-1,8.306473250E-1
2.966656463E0,1.287322044E-1,7.618081570E-1,-8.594369888E-2,7.773737633E-1
2.971636046E0,-4.573822021E-2,7.193117142E-1,-8.039426804E-2,7.252341451E-1
2.976630682E0,-1.166129112E-1,8.221786022E-1,3.170561790E-1,8.888761700E-1
2.981533182E0,-1.233205795E-1,8.291540146E-1,2.778530121E-2,8.387349809E-1
2.986442192E0,6.490659714E-2,8.789328337E-1,-4.920082092E-1,1.009360129E0
2.991363182E0,1.220798492E-2,6.978199482E-1,-3.098044395E-1,7.635970834E-1
2.996302244E0,-5.919122696E-2,6.939120293E-1,3.010468483E-1,7.587138529E-1
3.001257921E0,-8.270931244E-2,5.664558411E-1,4.818954468E-1,7.482888960E-1
3.006227765E0,-3.042221069E-2,7.299045324E-1,3.244419098E-1,7.993426613E-1
3.011210057E0,-1.284694672E-1,6.854120493E-1,-3.017549515E-1,7.598355954E-1
3.016202661E0,-8.260297775E-2,7.411555052E-1,-6.051731110E-1,9.604005566E-1
3.021202661E0,-2.315964699E-1,6.087677479E-1,1.387524605E-1,6.659484522E-1
3.026205369E0,-2.185235023E-1,7.529923916E-1,1.932721138E-1,8.075296730E-1
3.031202974E0,-2.028436661E-1,7.534629107E-1,-1.355624199E-1,7.919779544E-1
3.036161932E0,-1.208586693E-1,9.489723444E-1,3.009347916E-1,1.002854465E0
3.041122453E0,-2.085614204E-1,9.479664564E-1,-9.003973007E-2,9.748053250E-1
3.046074901E0,-1.669425964E-1,8.995523453E-1,-4.140481949E-1,1.004241087E0
3.051030578E0,-1.633906364E-1,7.921131849E-1,1.360902786E-1,8.201587418E-1
3.055989536E0,-1.626734734E-1,7.852685452E-1,2.855119705E-1,8.512499235E-1
3.060953130E0,-8.811712265E-2,8.165398836E-1,2.457432747E-1,8.572582842E-1
3.065919849E0,-2.568907738E-1,1.006709814E0,3.232388496E-1,1.088090471E0
3.070887453E0,-2.533907890E-1,1.083665729E0,-4.620051384E-1,1.204984253E0
3.075856463E0,-1.186714172E-1,1.155291319E0,-1.843934059E-1,1.175917457E0
