"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.125509282E1,-6.168599129E-1,-8.623914719E-1,2.450707436E0,2.670243835E0
1.126005022E1,-1.960377693E-1,-1.528710723E0,4.630503654E-1,1.609286464E0
1.126501027E1,-1.980171204E-1,-4.336860478E-1,-1.944525242E0,2.002117076E0
1.126997204E1,-4.925727844E-2,-3.542363644E-2,-8.369927406E-1,8.391888711E-1
1.127493798E1,-2.521634102E-1,2.824910283E-1,-8.004479408E-1,8.854967377E-1
1.127990845E1,3.495469093E-1,-1.233682036E-2,-1.345840931E0,1.390547752E0
1.128488241E1,-5.196990967E-1,-7.802106738E-1,3.906316757E-1,1.015583060E0
1.128985902E1,-1.061373234E0,-9.760833979E-1,-1.154284477E-1,1.446573768E0
1.129483043E1,5.256314278E-1,-7.471175790E-1,1.148478031E0,1.467472270E0
1.129980413E1,4.271621704E-1,-2.206730843E-2,-1.879581451E0,1.927636096E0
1.130475116E1,1.090250015E0,-1.106786728E-1,-1.373459339E0,1.757067278E0
1.130969835E1,9.879636765E-2,1.502666175E-1,2.283556938E0,2.290627222E0
1.131465053E1,-4.994082451E-1,-1.311123073E-1,-1.961021423E0,2.027857011E0
1.131960892E1,-6.298451424E-1,5.532077551E-1,-3.172101736E0,3.281001851E0
1.132457366E1,-2.669143677E-2,-6.322790980E-1,-4.785971642E-1,7.934384262E-1
1.132954402E1,-1.140223980E0,-1.119923115E0,1.408307552E0,2.130180431E0
1.133451840E1,5.041217804E-2,-1.358619928E0,-4.380483627E-1,1.428382255E0
1.133949371E1,3.517947197E-1,-8.743849993E-1,-2.124142647E0,2.323852542E0
1.134446928E1,2.375535965E-1,-5.391269326E-1,-1.751682281E0,1.848101831E0
1.134944006E1,7.926068306E-1,6.345862150E-2,8.484029770E-1,1.162772633E0
1.135441027E1,9.455695152E-1,2.107565105E-1,1.435194492E0,1.731560928E0
1.135937532E1,3.246860504E-1,-1.902952194E-1,-9.685173035E-1,1.039066441E0
1.136434058E1,7.069244385E-1,-7.480687499E-1,4.755606651E-1,1.133801994E0
1.136930616E1,2.991166115E-1,-8.869553804E-1,-3.023061752E-1,9.836410004E-1
1.137427230E1,-1.029146194E0,-5.896959305E-1,-1.000434399E0,1.551693322E0
1.137922897E1,3.562874794E-1,-9.934401512E-1,6.048345566E-1,1.216424656E0
1.138418788E1,2.518520355E-1,-2.267533541E-1,1.727326393E0,1.760256515E0
1.138914876E1,1.082086563E-2,7.175561786E-2,-1.639467716E0,1.641072927E0
1.139411017E1,9.152412415E-2,1.961714029E-1,-1.634482384E0,1.648754848E0
1.139907282E1,-3.555870056E-1,-2.179166675E-2,9.604930878E-1,1.024433486E0
1.140403756E1,-5.722465515E-1,-8.521798849E-1,1.525688648E0,1.838859028E0
1.140900293E1,1.827030182E-1,-4.808295965E-1,-6.897530556E-1,8.604282488E-1
1.141396923E1,2.916440964E-1,-1.243617058E0,-2.192931175E0,2.537831122E0
1.141893699E1,-6.892795563E-1,-3.453685343E-1,2.640538216E-1,8.149295380E-1
1.142390595E1,6.788520813E-1,-1.548550129E0,1.482693195E0,2.248827864E0
1.142887512E1,-5.674939156E-1,3.686947525E-1,-1.373338699E-1,6.905401918E-1
1.143384262E1,4.820332527E-1,-5.198590159E-1,-2.145371437E0,2.259475173E0
1.143881470E1,2.815451622E-1,-1.463079453E-2,1.377834797E0,1.406382048E0
1.144377803E1,2.086029053E-1,-1.235511780E0,1.530131817E0,1.977702684E0
1.144872678E1,6.692409515E-2,-1.726946235E-1,-1.105566025E0,1.120972124E0
1.145367751E1,9.656434059E-1,-1.349449635E0,-3.450717926E-1,1.694861660E0
1.145863058E1,2.749972343E-1,-7.476602793E-1,2.454916954E0,2.580937160E0
1.146358965E1,3.637123108E-1,-6.251909733E-1,1.370017052E0,1.549224684E0
1.146855434E1,8.487367630E-1,2.002947330E-1,-8.086051941E-1,1.189249525E0
1.147352434E1,5.161805153E-1,-1.301708817E-1,4.063701630E-2,5.338896421E-1
1.147849637E1,7.771267891E-1,-1.162115932E-1,1.654707909E0,1.831799510E0
1.148346772E1,2.559208870E-1,-3.608007729E-1,4.240589142E-1,6.127794553E-1
1.148844157E1,-5.543231964E-2,-7.249671221E-1,-1.296590328E0,1.486538445E0
1.149341715E1,-1.928410530E-1,-7.797580361E-1,-3.536229134E-1,8.776442511E-1
1.149838366E1,1.216120720E-1,-1.018962622E0,1.691628456E0,1.978555320E0
1.150332918E1,-2.013940811E-1,-7.606177330E-1,-6.861715317E-1,1.043997262E0
1.150827954E1,6.824092865E-1,-4.877815247E-1,-1.669320107E0,1.868219170E0
1.151323522E1,2.189865112E-1,-9.040227532E-2,1.173427105E0,1.197104354E0
1.151819527E1,4.239239693E-1,-5.220056772E-1,1.466874123E0,1.613666989E0
1.152315975E1,5.992341042E-1,-3.641883135E-1,-5.265960693E-1,8.769367477E-1
1.152812855E1,2.214760780E-1,-5.676597953E-1,-1.561079025E-1,6.290142872E-1
1.153310043E1,-4.408903122E-1,-4.478109479E-1,1.176079750E0,1.333447596E0
1.153807444E1,8.218774796E-1,-1.196628690E0,1.735544205E0,2.262634858E0
1.154305053E1,4.080901146E-1,-5.428282022E-1,-1.768593788E-1,7.017686504E-1
1.154802298E1,3.199291229E-2,-4.539069235E-1,-8.704733849E-1,9.822316200E-1
1.155299058E1,-9.629631042E-2,9.934833646E-2,5.053076744E-1,5.239073555E-1
1.155795840E1,4.674882889E-1,-2.834425867E-1,1.230591297E0,1.346565981E0
1.156292100E1,-5.830383301E-2,2.046080828E-1,-3.988986015E-1,4.520883750E-1
1.156788694E1,2.699823380E-1,-5.182634592E-1,-1.339101315E0,1.461054348E0
1.157285475E1,-1.028748035E0,2.312573493E-1,6.381034851E-2,1.056349489E0
1.157782361E1,-4.277229309E-1,-8.486725092E-1,-4.545888901E-1,1.053490860E0
1.158279298E1,3.578891754E-1,-3.195391297E-1,-8.490910530E-1,9.752669038E-1
1.158773829E1,-1.467499733E-1,-1.336211443E0,-4.491147995E-1,1.417286378E0
1.159268824E1,-1.041068554E0,6.399327517E-2,9.431552887E-2,1.047289020E0
1.159764272E1,5.292878151E-1,-8.454625607E-1,-3.599262238E-1,1.060424169E0
1.160260303E1,-3.611311913E-1,2.024702430E-1,-3.596615791E-1,5.484217247E-1
1.160756850E1,-6.392908096E-2,9.403800964E-2,-9.932708740E-1,9.997585228E-1
1.161253907E1,3.273382187E-1,3.579548001E-2,6.838889122E-1,7.590360137E-1
1.161751157E1,-1.155138016E-2,-8.363178372E-1,-1.174656391E0,1.442005061E0
1.162248720E1,1.459221840E-1,-6.786228418E-1,-8.999924660E-1,1.136577619E0
1.162745105E1,-3.157730103E-1,-5.495710969E-1,2.971968651E-1,7.000478278E-1
1.163241793E1,1.831941605E-1,-6.604784131E-1,-8.923196793E-2,6.911976408E-1
1.163737829E1,2.634291649E-1,-1.173676252E-1,-2.355051041E-2,2.893522264E-1
1.164234152E1,4.717493057E-1,3.954803348E-1,-4.928550720E-1,7.885798784E-1
1.164730834E1,-4.905896187E-1,-2.185576260E-1,-5.113339424E-1,7.415578268E-1
1.165227814E1,3.604125977E-1,-2.655419111E-1,1.175532341E-1,4.628482580E-1
1.165724845E1,-8.098459244E-2,-8.715392947E-1,1.175716877E0,1.465758992E0
1.166222262E1,6.347990036E-2,-9.706292152E-1,-1.068113327E0,1.444651117E0
1.166718584E1,3.087139130E-1,-1.195263863E0,-7.330965996E-1,1.435754368E0
1.167215048E1,3.833293915E-3,-5.202313662E-1,1.704125881E0,1.781768893E0
1.167709616E1,-7.221121788E-1,-2.150826454E-1,-7.108387947E-1,1.035856329E0
1.168204808E1,6.883153915E-1,4.290473461E-2,3.998436928E-1,7.971786959E-1
1.168700626E1,-1.454491615E-1,-1.782365143E-1,1.485933781E0,1.503636563E0
1.169196980E1,-8.253302574E-1,-2.295298278E-1,-3.443908691E-2,8.573447535E-1
1.169693699E1,-2.003502846E-1,-4.381599128E-1,5.947589874E-2,4.854500265E-1
1.170190871E1,-2.000136375E-1,-9.317398071E-1,-3.808145523E-1,1.026237909E0
1.170688272E1,-1.000679970E0,-5.895881653E-1,-1.535601616E-1,1.171561065E0
1.171185777E1,-1.071166992E-1,-9.749993086E-1,6.171669960E-1,1.158875636E0
1.171683303E1,5.990028381E-2,-2.527477741E-1,-9.356050491E-1,9.709924249E-1
1.172179991E1,-2.786626816E-1,-1.241567433E-1,-1.038543701E0,1.082423580E0
1.172674340E1,6.569814682E-2,-1.513424218E-1,4.824833870E-1,5.099127316E-1
1.173169111E1,-3.360872269E-1,-3.292903006E-1,4.386501312E-1,6.432733974E-1
1.173664449E1,-1.965141296E-1,-4.020048380E-1,-1.064685822E0,1.154894624E0
1.174160595E1,6.622457504E-2,-1.036212802E0,-1.583333015E-1,1.050329520E0
1.174657303E1,-2.802095413E-1,-8.925739527E-1,3.516006470E-2,9.361847458E-1
1.175154486E1,-4.230451584E-2,-8.445240259E-1,-4.272947311E-1,9.474129457E-1
1.175652038E1,6.189074516E-1,-5.929154754E-1,2.614555359E-1,8.960771127E-1
1.176149934E1,2.886991501E-1,-6.505064964E-1,-1.486783028E-1,7.270564895E-1
1.176647897E1,7.347450256E-1,-6.450933218E-1,6.036934853E-1,1.149104639E0
1.177144486E1,4.467606544E-1,-5.465235710E-1,1.636482716E0,1.782234209E0
1.177641157E1,6.420454979E-1,-8.020857573E-1,-3.629155159E-1,1.089619959E0
1.178137923E1,4.388790131E-1,-3.465112746E-1,2.800803185E-1,6.254037386E-1
1.178634751E1,1.014976978E0,-5.064093471E-1,1.157713890E0,1.620780721E0
1.179131590E1,3.530416489E-1,-4.223611951E-1,1.565856934E-1,5.723167517E-1
1.179627434E1,3.055257797E-1,-2.255029678E-1,2.536664009E-1,4.566664357E-1
1.180122324E1,-1.575274467E-1,-1.745770574E-1,1.364391804E0,1.384506063E0
1.180617402E1,-4.553575516E-1,-2.485521138E-1,-1.097767353E0,1.214175364E0
1.181112861E1,2.068281174E-1,-5.581345558E-1,8.885622025E-2,6.018201396E-1
1.181608777E1,-4.000711441E-1,-4.417504072E-1,1.867695808E0,1.960481567E0
1.182105236E1,-2.810387611E-1,-6.609990001E-1,-1.081067085E0,1.297924692E0
1.182602006E1,1.164484024E-1,-5.796483755E-1,3.341484070E-1,6.791226896E-1
1.183099053E1,-3.031568527E-1,-6.358145475E-1,1.574563980E-1,7.217733256E-1
1.183596387E1,-7.979297638E-1,1.052186191E-1,-6.061062813E-1,1.007535453E0
1.184094001E1,5.877904892E-1,-2.308559120E-1,6.176605225E-1,8.833440056E-1
1.184591684E1,-3.561062813E-1,1.144438982E-1,-4.759669304E-1,6.053541180E-1
1.185089366E1,-2.424306870E-1,-3.774118423E-1,-2.274475098E-1,5.029360858E-1
1.185585126E1,-6.801066399E-1,-2.805376649E-1,1.378305912E0,1.562361549E0
1.186081022E1,-6.588859558E-1,-6.004724503E-1,-7.371878624E-1,1.156781661E0
1.186577053E1,-6.128668785E-1,-8.681091666E-2,-4.848461151E-1,7.862682121E-1
1.187073090E1,-2.007451057E-1,-2.825080156E-1,-1.300210953E-1,3.701551858E-1
1.187569199E1,-1.601896286E-1,-2.482099831E-1,-6.749935150E-1,7.368074091E-1
1.188065444E1,-4.515504837E-2,-3.934284151E-1,-4.109992981E-1,5.707410264E-1
1.188561991E1,-5.852680206E-1,-2.130137980E-1,1.033110619E-1,6.313372392E-1
1.189058730E1,-5.298380852E-1,-4.375520945E-1,-2.888493538E-1,7.453953186E-1
1.189555460E1,3.798837662E-1,-6.420892477E-1,-3.458657265E-1,8.223219434E-1
1.190052157E1,-3.877830505E-2,-5.573872328E-1,8.502807617E-1,1.017428945E0
1.190548934E1,4.824695587E-1,-1.006101847E0,6.773104668E-1,1.305284363E0
1.191044861E1,1.355843544E-1,-3.094375134E-2,3.553023338E-1,3.815499723E-1
1.191540871E1,4.343314171E-1,-2.270745337E-1,-7.383584976E-1,8.862166184E-1
1.192037100E1,1.127877235E-1,-1.209602058E-1,8.635225296E-1,8.792176074E-1
1.192533657E1,9.497308731E-1,-1.506260514E0,8.890705109E-1,1.990290391E0
1.193030439E1,5.138883591E-1,-1.068970084E0,1.504510880E0,1.915810866E0
1.193527220E1,3.731613159E-1,-1.972670197E0,-6.396169662E-1,2.107080193E0
1.194023881E1,7.461199760E-1,-9.273290038E-1,1.218032837E-1,1.196440613E0
1.194520637E1,8.206186295E-1,-9.050338268E-1,2.211490631E0,2.526497966E0
1.195016715E1,3.151426315E-1,2.026679814E-1,1.964426041E-1,4.230589623E-1
1.195512845E1,1.309082985E0,-7.062101364E-2,8.288116455E-1,1.551004298E0
1.196009064E1,-3.011331558E-1,1.026280165E0,7.282447815E-1,1.293936867E0
1.196505605E1,-3.442144394E-1,1.149441302E-1,6.823477745E-1,7.728481214E-1
1.197002303E1,2.144298553E-1,-2.904328108E-1,2.382497787E-1,4.325440296E-1
1.197499402E1,3.559803963E-1,-1.147378087E0,-2.490012646E0,2.764662998E0
1.197995767E1,-4.471826553E-1,-1.577238560E0,-1.720179558E0,2.376272609E0
1.198491986E1,-6.831436157E-1,-1.817595959E0,2.080829620E0,2.846083656E0
1.198987303E1,-1.215281487E-1,-1.966884136E0,6.108312607E-1,2.063132842E0
1.199482861E1,1.085410118E0,-1.326505184E0,-1.410147190E0,2.219514863E0
1.199978918E1,1.654341698E0,-9.251989126E-1,1.676901340E0,2.530778059E0
1.200475298E1,3.684868813E-1,-2.722013295E-1,3.597431660E0,3.626484619E0
1.200972095E1,9.716205597E-1,4.444541037E-1,7.214288712E-1,1.289203467E0
1.201469215E1,1.605510712E0,8.346469402E-1,-1.383402348E0,2.277740594E0
1.201966647E1,-7.048020363E-1,9.487008452E-1,-2.183570862E0,2.482893657E0
1.202464199E1,-6.450357437E-1,-2.646600306E-1,2.078657150E0,2.192471571E0
1.202961881E1,-1.014733315E0,-1.101538420E0,1.580716610E0,2.177552661E0
1.203457345E1,-4.619765282E-1,-1.252567768E0,-3.881868124E0,4.105027218E0
1.203952913E1,4.692316055E-2,-8.973756433E-1,-4.086292267E0,4.183929889E0
1.204448923E1,-6.841659546E-2,-9.933683872E-1,-1.787815094E-1,1.011644410E0
1.204945147E1,1.222219467E-1,-4.694030285E-1,3.123938560E0,3.161371465E0
1.205441590E1,1.169260979E0,-6.638920307E-1,6.519150734E-1,1.494294860E0
1.205938246E1,5.941991806E-1,1.894724965E-1,-2.488255978E0,2.565227145E0
1.206434980E1,-1.027808189E-1,5.176061392E-2,-1.518578529E0,1.522932634E0
1.206931845E1,-1.283033371E0,7.653308511E-1,1.843311310E0,2.372699418E0
1.207428793E1,-1.216989994E0,-2.754197717E-1,1.415503979E0,1.886947856E0
1.207925798E1,-2.084484100E0,-1.579242945E-2,-8.081178665E-1,2.235705225E0
1.208420678E1,-1.127056122E0,-4.875257909E-1,-2.450747013E0,2.741185477E0
1.208915970E1,-1.825799942E0,-1.477265358E-1,-3.565716505E0,4.008703375E0
1.209411741E1,-1.489552975E0,-7.436561584E-1,-1.883178711E0,2.513593962E0
1.209908111E1,-3.288435936E-1,-1.154247046E0,3.695807457E-1,1.255792291E0
1.210404939E1,-8.970050812E-1,-1.381671906E0,4.769802094E-2,1.648001963E0
1.210902246E1,-7.100720406E-1,-3.433659077E-1,-5.449056625E-1,9.586577233E-1
1.211399642E1,-7.991170883E-2,-4.508784413E-2,3.887119293E-1,3.993942399E-1
1.211897074E1,9.306464195E-1,4.992027283E-1,1.074028492E0,1.506268012E0
1.212394631E1,7.904839516E-1,3.872399628E-1,1.893478870E0,2.088080913E0
1.212891428E1,-7.724275589E-1,3.418956697E-1,2.273587704E0,2.425435637E0
1.213388277E1,-8.078360558E-1,1.690466106E-1,-2.383475304E-1,8.590607631E-1
1.213884335E1,-6.847262383E-1,-1.462671161E-1,-1.314696789E0,1.489520640E0
1.214379184E1,-1.128266811E0,-4.974073768E-1,-1.533712864E0,1.967911392E0
1.214874241E1,-2.037763119E0,-8.863412142E-1,-1.448745251E0,2.652723521E0
1.215369730E1,-1.310338497E0,-9.345579147E-1,1.290052891E0,2.062673492E0
1.215865803E1,-1.351157665E0,-6.167643070E-1,-3.413152695E-1,1.523982073E0
1.216362345E1,-1.394118309E0,6.649034023E-1,-3.384925127E0,3.720669363E0
1.216859157E1,-3.673086166E-1,6.767946482E-2,-3.029270172E-1,4.808959426E-1
1.217356225E1,-7.906112671E-1,-2.944038510E-1,2.626046181E0,2.758234643E0
1.217853548E1,-1.174107552E0,-4.703928232E-1,-5.240283012E-1,1.369088606E0
1.218350871E1,-1.518001556E-1,-8.004539013E-1,-1.190217495E0,1.442354818E0
1.218847736E1,-6.788549423E-1,-8.247998357E-2,-2.197525978E0,2.301470705E0
1.219344657E1,-3.027658463E-1,-3.851726055E-1,-8.357381821E-1,9.687535304E-1
1.219840376E1,2.214140892E-1,-3.346104622E-1,2.553078651E0,2.584414626E0
1.220336210E1,-3.065652847E-1,-6.160016060E-1,-1.322161198E0,1.490486660E0
1.220832720E1,-2.475881577E-2,-3.742550910E-1,-1.690633297E0,1.731739246E0
1.221328902E1,4.474735260E-1,-7.448502779E-1,5.693292618E-2,8.707903600E-1
1.221825006E1,1.544194221E-1,-6.423467994E-1,-4.738059044E-1,8.129863490E-1
1.222321444E1,9.344763756E-1,-1.093370199E0,1.320661545E0,1.952652402E0
1.222818303E1,8.123130798E-1,-4.737260640E-1,-1.749248505E-1,9.564871283E-1
1.223315475E1,6.225395203E-1,-4.665089250E-1,-2.292429924E0,2.420830640E0
1.223812850E1,6.416621208E-1,7.658344507E-2,5.923638344E-1,8.766357360E-1
1.224310241E1,7.792758942E-2,-5.840927362E-1,2.451180458E0,2.521016198E0
1.224807631E1,-2.017679214E-1,-9.501293898E-1,-5.428233147E-1,1.112705398E0
1.225303324E1,1.953464985E0,-2.256872177E0,-4.292149544E-1,3.015580035E0
1.225798152E1,1.221400261E0,-2.851330757E0,7.840275764E-1,3.199469475E0
1.226293199E1,-1.507592201E-1,-1.559763908E0,1.069680691E0,1.897316150E0
1.226788657E1,1.768648624E0,-7.730637789E-1,3.491290569E0,3.989342728E0
1.227284730E1,1.880403996E0,5.903810263E-1,1.255555153E0,2.336854228E0
1.227781277E1,1.673897266E0,1.821189404E0,-5.948138237E-1,2.544104241E0
1.228278095E1,8.708219528E-1,1.016812325E0,1.615825653E0,2.098363819E0
1.228775157E1,-6.342868805E-1,5.282770395E-1,4.500975609E-1,9.402043882E-1
1.229272449E1,4.921579361E-2,-5.786525607E-1,-8.075151443E-1,9.946565682E-1
1.229769881E1,-1.575298309E-1,-1.641059160E0,-8.368506432E-1,1.848840127E0
1.230266647E1,-1.379696846E0,-1.760230541E0,-7.285223007E-1,2.352173397E0
1.230762657E1,2.328605652E-1,-2.048480034E0,9.080319405E-1,2.252779727E0
1.231258506E1,1.621401310E0,-1.626412272E0,-7.211799622E-1,2.407126840E0
1.231754501E1,1.387400627E-1,-2.288836986E-1,-2.350049496E0,2.365241887E0
1.232250710E1,1.150784492E0,-3.418119252E-1,3.492410183E0,3.692975660E0
1.232747178E1,1.218374729E0,6.233736277E-1,3.957306385E0,4.187279007E0
1.233244032E1,8.715896606E-1,1.130709887E0,-8.605871201E-1,1.666968379E0
1.233741142E1,8.853392601E-1,5.777626634E-1,-6.879386902E-1,1.261306839E0
1.234238517E1,-5.398802757E-1,-2.113402188E-1,2.294275284E0,2.366396940E0
1.234735928E1,-9.032154083E-1,-8.326739073E-1,1.045269966E0,1.612988906E0
1.235231100E1,-5.207324028E-1,-1.338189602E0,-2.318503857E0,2.727154887E0
1.235726439E1,-9.697637558E-1,-3.808804452E-1,-1.995287895E0,2.250929906E0
1.236222064E1,-4.749097824E-1,-9.664927125E-1,-2.066750526E-1,1.096522705E0
1.236718256E1,2.257652283E-1,1.394280791E-2,1.689247608E0,1.704324447E0
1.237214845E1,1.065267563E0,3.148101568E-1,-3.919234276E-1,1.177923762E0
1.237711892E1,8.573770523E-2,3.738688827E-1,-1.717308998E0,1.759624702E0
1.238209095E1,1.513128281E-1,-1.794101000E-1,1.769443512E0,1.784940867E0
1.238706574E1,-7.779126167E-1,1.401045024E-1,1.332659721E0,1.549438364E0
1.239204220E1,-1.035713673E0,1.310099065E-1,-1.955783367E0,2.216969776E0
1.239701095E1,-1.717423439E0,1.720925570E-1,-9.043736458E-1,1.948602270E0
1.240197986E1,-2.510015488E0,-2.729146481E-1,1.384418011E0,2.879457133E0
1.240692673E1,-1.929266930E0,-9.458197355E-1,-1.173272133E0,2.448104033E0
1.241187569E1,-1.265632153E0,6.662666798E-3,-3.141598701E0,3.386961992E0
1.241683064E1,-1.581636906E0,-1.812650263E-1,-2.604732990E0,3.052714573E0
1.242179027E1,-1.136134148E0,-9.088575840E-1,-1.137018204E-2,1.454974979E0
1.242675309E1,-1.623620033E0,8.437556028E-1,-6.419863701E-1,1.939126615E0
1.243171928E1,-1.751154423E0,2.405394018E-1,-2.463790417E0,3.032270475E0
1.243668939E1,-4.692640305E-1,6.784272194E-1,-2.443574905E0,2.579056134E0
1.244166631E1,2.609658241E-1,-4.153434932E-1,-2.612741470E0,2.658388867E0
1.244664350E1,-7.578439713E-1,-1.505801558E0,-1.148546696E0,2.039834633E0
1.245161850E1,-1.111395359E0,-1.551004648E0,1.051855087E0,2.178810269E0
1.245659350E1,-6.407999992E-1,-1.923041224E0,3.483325005E0,4.030169386E0
1.246154944E1,1.027088165E0,-1.912071705E0,1.630238056E0,2.714517346E0
1.246650001E1,2.747830868E0,-5.784448385E-1,-2.924042940E0,4.054035030E0
1.247145241E1,7.165284157E-1,-5.909052491E-1,9.685029984E-1,1.341856938E0
1.247640850E1,2.076997757E-1,8.730678558E-1,5.774600029E0,5.843919248E0
1.248136767E1,2.085933685E-1,1.285694838E0,-2.145427227E0,2.509856648E0
1.248633027E1,1.866398811E0,7.229578495E-2,-3.657207966E0,4.106560764E0
1.249129694E1,3.639903069E-1,-1.549340367E0,-1.525867939E0,2.204816882E0
1.249626715E1,-7.213306427E-1,-1.709880710E0,5.800466537E-1,1.944341549E0
1.250124038E1,-3.518819809E-1,-1.577813268E0,1.373599052E0,2.121341555E0
1.250621694E1,4.736232758E-1,3.184134364E-1,-1.433891296E0,1.543292057E0
1.251119376E1,-4.657120705E-1,1.021885574E-1,-1.273337841E0,1.359676245E0
1.251615168E1,1.861944199E-1,-2.213232964E-1,1.938513756E0,1.959971414E0
1.252111189E1,-1.260414124E-1,-1.054973900E-1,-4.599499702E-1,4.884363951E-1
1.252607428E1,5.994939804E-2,-5.248835087E-1,8.741126060E-1,1.021356684E0
1.253103730E1,7.946743965E-1,-1.377498031E0,2.131454945E0,2.659343604E0
1.253600116E1,1.204325676E0,-1.442067623E0,-1.150193691E0,2.202930977E0
1.254096678E1,1.013777256E0,-1.984337211E0,1.353997707E0,2.607421769E0
1.254593527E1,1.419270039E0,-7.615830898E-1,9.291477203E-1,1.859476198E0
1.255090605E1,2.179733753E0,-4.626645446E-1,4.243659973E-1,2.268343937E0
1.255587866E1,4.104018211E-1,6.274213791E-1,1.795932293E0,1.946139780E0
1.256085168E1,1.144199371E-1,5.396739244E-1,1.732906342E0,1.818599531E0
1.256582038E1,-1.728615761E-1,1.623925269E-1,3.652244091E0,3.659937070E0
1.257078829E1,2.870402336E-1,-2.625424266E-1,4.179081917E-1,5.709359668E-1
1.257574022E1,-2.749791145E-1,-3.780980408E-1,-1.047109604E0,1.146738926E0
1.258069428E1,-4.207987785E-1,-9.405008554E-1,1.213106632E0,1.591615900E0
1.258565059E1,-8.273973465E-1,-4.140171111E-1,1.829583168E0,2.050212454E0
1.259060835E1,2.736310959E-1,-5.720102191E-1,6.678056717E-1,9.208876601E-1
1.259556803E1,1.704001427E-1,-1.413633227E-1,5.261244774E-1,5.708123714E-1
1.260053126E1,-2.188634872E-1,-7.002770901E-2,1.683101654E-1,2.848392843E-1
1.260549631E1,-5.834755898E-1,9.760639071E-2,2.313190937E0,2.387639647E0
1.261046355E1,-7.131371498E-1,-4.557188451E-1,2.077387810E0,2.243163920E0
1.261543324E1,7.561254501E-2,-6.183093786E-1,-6.577782631E-1,9.059227274E-1
1.262040621E1,4.409050941E-1,-1.512070417E0,6.142764091E-1,1.690588583E0
1.262538017E1,-4.836707115E-1,-8.092164993E-1,2.257970333E0,2.446875298E0
1.263033814E1,-2.617692947E-1,-6.932041645E-1,7.996554375E-1,1.090185304E0
1.263529689E1,2.592306137E-1,1.936199069E-1,6.969461441E-1,7.683899448E-1
1.264025710E1,-2.172799110E-1,5.650004745E-1,7.346706390E-1,9.519333190E-1
1.264522121E1,-5.662980080E-1,5.033145547E-1,7.339429855E-1,1.054841827E0
1.265018897E1,-2.165317535E-1,2.455631495E-1,8.267946243E-1,8.892562125E-1
1.265515782E1,-3.242807388E-1,-4.470063448E-1,-1.426286697E-1,5.703644513E-1
1.266012902E1,-7.538838387E-1,-3.252615333E-1,-2.721309662E-1,8.649804448E-1
1.266509392E1,2.756075859E-1,-6.003519893E-1,-8.717489243E-2,6.663193786E-1
1.267004491E1,3.641080856E-2,-2.536582351E-1,-9.533634186E-1,9.872031478E-1
1.267500053E1,1.313476562E-1,-4.667416811E-1,-3.747944832E-1,6.128384031E-1
1.267996053E1,6.891393661E-2,-4.080569744E-2,1.551869392E0,1.553934634E0
1.268492584E1,1.564879417E-1,-1.780531704E-1,-1.219449043E0,1.242275081E0
1.268989340E1,-7.729053497E-3,3.841913044E-1,-4.054446220E-1,5.586126012E-1
1.269486532E1,4.501342773E-3,-5.255913138E-1,7.074537277E-1,8.813383392E-1
1.269984032E1,-1.901016235E-1,-3.412703574E-1,-6.755161285E-2,3.964433181E-1
1.270481637E1,3.961491585E-1,-8.624803424E-1,-8.279633522E-1,1.259495855E0
1.270977402E1,-6.397452354E-1,-7.692620158E-2,-3.488407135E-1,7.327219460E-1
